RUN	dechates6a2.DechatTestSimulation	dechattestsimulation	1556280491021	 	3.1.1
REQUEST	16		BBLevel1.png	1556280581819	1556280592050	KO	j.n.s.SSLException: handshake timed out
REQUEST	16		BBLevel2Repository.png	1556280581819	1556280592054	KO	j.n.s.SSLException: handshake timed out
REQUEST	11		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280581574	1556280592054	KO	j.n.s.SSLException: handshake timed out
REQUEST	3		BBLevel1.png	1556280587420	1556280592161	OK	 
REQUEST	13		LogoASW.png	1556280583421	1556280592616	OK	 
REQUEST	14		BBLevel2Service.png	1556280580836	1556280592643	OK	 
REQUEST	1		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280588772	1556280592673	OK	 
REQUEST	8		BBLevel1.png	1556280583296	1556280592715	OK	 
REQUEST	78		BBLevel2Service.png	1556280588896	1556280592716	OK	 
REQUEST	65		BBLevel1.png	1556280588582	1556280592852	OK	 
REQUEST	53		BBLevel1.png	1556280579811	1556280593013	KO	j.n.s.SSLException: handshake timed out
REQUEST	9		BBLevel2Service.png	1556280587279	1556280593158	OK	 
REQUEST	22		BBLevel2Service.png	1556280582998	1556280593216	KO	j.n.s.SSLException: handshake timed out
REQUEST	22		BBLevel2Repository.png	1556280582998	1556280593219	KO	j.n.s.SSLException: handshake timed out
REQUEST	22		userJourney.png	1556280582999	1556280593221	KO	j.n.s.SSLException: handshake timed out
REQUEST	69		Business%20Context.png	1556280584150	1556280593236	OK	 
REQUEST	8		Technical%20Context.png	1556280583295	1556280593413	KO	j.n.s.SSLException: handshake timed out
REQUEST	59		DesDesicions.png	1556280583394	1556280593420	OK	 
REQUEST	69		BBLevel1.png	1556280584151	1556280593432	OK	 
REQUEST	8		BBLevel2Repository.png	1556280583296	1556280593441	KO	j.n.s.SSLException: handshake timed out
REQUEST	92		BBLevel2Repository.png	1556280587718	1556280593532	OK	 
REQUEST	46		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280581174	1556280593596	OK	 
REQUEST	85		problems.png	1556280587555	1556280593698	OK	 
REQUEST	89		BBLevel2Repository.png	1556280578958	1556280593854	OK	 
REQUEST	30		BBLevel1.png	1556280587420	1556280593956	OK	 
REQUEST	86		DeploymentView.png	1556280583410	1556280594003	OK	 
REQUEST	45		sendMessages.png	1556280588594	1556280594036	OK	 
REQUEST	30		Business%20Context.png	1556280587419	1556280594156	OK	 
REQUEST	65		Business%20Context.png	1556280588582	1556280594158	OK	 
REQUEST	42		Business%20Context.png	1556280584230	1556280594338	KO	j.n.s.SSLException: handshake timed out
REQUEST	78		BBLevel1.png	1556280588895	1556280594341	OK	 
REQUEST	7		Business%20Context.png	1556280584074	1556280594456	OK	 
REQUEST	70		LogoASW.png	1556280584916	1556280594461	OK	 
REQUEST	7		BBLevel2Service.png	1556280584075	1556280594475	OK	 
REQUEST	13		BBLevel2Repository.png	1556280583423	1556280594600	KO	j.n.s.SSLException: handshake timed out
REQUEST	8		BBLevel2Service.png	1556280583296	1556280594722	OK	 
REQUEST	78		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280588896	1556280594776	OK	 
REQUEST	69		BBLevel2Repository.png	1556280584152	1556280594800	OK	 
REQUEST	4		BBLevel2Repository.png	1556280579615	1556280594834	KO	j.n.s.SSLException: handshake timed out
REQUEST	4		Technical%20Context.png	1556280579614	1556280594837	KO	j.n.s.SSLException: handshake timed out
REQUEST	98		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280579217	1556280594839	OK	 
REQUEST	10		LogoASW.png	1556280586815	1556280594893	OK	 
REQUEST	91		Technical%20Context.png	1556280580356	1556280594893	OK	 
REQUEST	69		BBLevel2Service.png	1556280584152	1556280594901	OK	 
REQUEST	39		request_3	1556280584322	1556280594902	OK	 
REQUEST	14		DeploymentView.png	1556280592643	1556280594935	OK	 
REQUEST	65		BBLevel2Repository.png	1556280588582	1556280594978	OK	 
REQUEST	93		request_3	1556280588559	1556280595054	OK	 
REQUEST	23		Business%20Context.png	1556280588003	1556280595056	OK	 
REQUEST	65		sendMessages.png	1556280592853	1556280595062	OK	 
REQUEST	95		userJourney.png	1556280583816	1556280595172	KO	j.n.s.SSLException: handshake timed out
REQUEST	70		BBLevel2Service.png	1556280584918	1556280595200	KO	j.n.s.SSLException: handshake timed out
REQUEST	80		BBLevel2Service.png	1556280587021	1556280595235	OK	 
REQUEST	61		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280584840	1556280595353	KO	j.n.s.SSLException: handshake timed out
REQUEST	65		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280588582	1556280595440	OK	 
REQUEST	86		concepts.png	1556280584008	1556280595500	OK	 
REQUEST	65		BBLevel2Service.png	1556280588582	1556280595515	OK	 
REQUEST	24		BBLevel2Repository.png	1556280582614	1556280595558	OK	 
REQUEST	8		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280583297	1556280595780	KO	j.n.s.SSLException: handshake timed out
REQUEST	24		Business%20Context.png	1556280582613	1556280595791	KO	j.n.s.SSLException: handshake timed out
REQUEST	24		Technical%20Context.png	1556280582614	1556280595811	KO	j.n.s.SSLException: handshake timed out
REQUEST	43		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280583318	1556280595814	KO	j.n.s.SSLException: handshake timed out
REQUEST	16		DeploymentView.png	1556280592056	1556280595981	OK	 
REQUEST	13		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280583423	1556280596079	KO	j.n.s.SSLException: handshake timed out
REQUEST	86		sendMessages.png	1556280583299	1556280596093	OK	 
REQUEST	50		request_3	1556280580791	1556280596118	OK	 
REQUEST	70		BBLevel2Repository.png	1556280584918	1556280596198	KO	j.n.s.SSLException: handshake timed out
REQUEST	83		Business%20Context.png	1556280585981	1556280596199	KO	j.n.s.SSLException: handshake timed out
REQUEST	5		BBLevel2Service.png	1556280586775	1556280596217	OK	 
REQUEST	12		qualityTree.png	1556280580635	1556280596233	OK	 
REQUEST	98		BBLevel1.png	1556280579216	1556280596255	OK	 
REQUEST	4		DeploymentView.png	1556280594838	1556280596275	OK	 
REQUEST	52		Business%20Context.png	1556280586660	1556280596439	OK	 
REQUEST	83		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280585982	1556280596557	KO	j.n.s.SSLException: handshake timed out
REQUEST	44		BBLevel1.png	1556280586546	1556280596679	KO	j.n.s.SSLException: handshake timed out
REQUEST	64		loginProcess.png	1556280586558	1556280596794	OK	 
REQUEST	34		loginProcess.png	1556280582896	1556280596794	OK	 
REQUEST	83		BBLevel2Repository.png	1556280585981	1556280596840	OK	 
REQUEST	63		request_3	1556280581338	1556280596841	OK	 
REQUEST	19		request_3	1556280585561	1556280596874	OK	 
REQUEST	99		Business%20Context.png	1556280591934	1556280597077	OK	 
REQUEST	44		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280586546	1556280597119	KO	j.n.s.SSLException: handshake timed out
REQUEST	83		Technical%20Context.png	1556280585981	1556280597200	KO	j.n.s.SSLException: handshake timed out
REQUEST	68		problems.png	1556280590218	1556280597202	OK	 
REQUEST	83		BBLevel2Service.png	1556280585981	1556280597240	KO	j.n.s.SSLException: handshake timed out
REQUEST	5		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280586775	1556280597275	KO	j.n.s.SSLException: handshake timed out
REQUEST	10		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280586815	1556280597279	KO	j.n.s.SSLException: handshake timed out
REQUEST	40		userJourney.png	1556280574074	1556280597434	OK	 
REQUEST	16		concepts.png	1556280595981	1556280597484	OK	 
REQUEST	65		DeploymentView.png	1556280594158	1556280597554	OK	 
REQUEST	30		BBLevel2Service.png	1556280587421	1556280597582	KO	j.n.s.SSLException: handshake timed out
REQUEST	3		sendMessages.png	1556280592161	1556280597618	OK	 
REQUEST	91		LogoASW.png	1556280580355	1556280597659	OK	 
REQUEST	44		BBLevel2Service.png	1556280586546	1556280597794	OK	 
REQUEST	18		LogoASW.png	1556280581107	1556280597819	OK	 
REQUEST	8		DeploymentView.png	1556280593415	1556280597923	OK	 
REQUEST	10		BBLevel1.png	1556280586815	1556280598020	KO	j.n.s.SSLException: handshake timed out
REQUEST	10		BBLevel2Service.png	1556280586815	1556280598023	KO	j.n.s.SSLException: handshake timed out
REQUEST	10		Technical%20Context.png	1556280586815	1556280598034	KO	j.n.s.SSLException: handshake timed out
REQUEST	69		loginProcess.png	1556280593237	1556280598118	OK	 
REQUEST	13		DeploymentView.png	1556280594602	1556280598118	OK	 
REQUEST	23		Technical%20Context.png	1556280588003	1556280598180	OK	 
REQUEST	93		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280595055	1556280598219	OK	 
REQUEST	86		DesDesicions.png	1556280587656	1556280598355	OK	 
REQUEST	83		DeploymentView.png	1556280597201	1556280598435	OK	 
REQUEST	19		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280596876	1556280598502	OK	 
REQUEST	43		BBLevel2Service.png	1556280583318	1556280598520	OK	 
REQUEST	34		sendMessages.png	1556280586353	1556280598541	OK	 
REQUEST	92		Business%20Context.png	1556280587717	1556280598856	KO	j.n.s.SSLException: handshake timed out
REQUEST	59		Technical%20Context.png	1556280576031	1556280598897	OK	 
REQUEST	83		DesDesicions.png	1556280598435	1556280598919	OK	 
REQUEST	70		concepts.png	1556280596199	1556280598982	OK	 
REQUEST	24		BBLevel1.png	1556280582614	1556280599100	OK	 
REQUEST	4		BBLevel1.png	1556280579614	1556280599277	OK	 
REQUEST	31		Technical%20Context.png	1556280581553	1556280599484	OK	 
REQUEST	20		loginProcess.png	1556280579389	1556280599504	OK	 
REQUEST	60		loginProcess.png	1556280586071	1556280599504	OK	 
REQUEST	16		DesDesicions.png	1556280597484	1556280599681	OK	 
REQUEST	67		Business%20Context.png	1556280589537	1556280599696	KO	j.n.s.SSLException: handshake timed out
REQUEST	99		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280591935	1556280599701	OK	 
REQUEST	3		DeploymentView.png	1556280597619	1556280599704	OK	 
REQUEST	67		BBLevel2Repository.png	1556280589538	1556280599719	KO	j.n.s.SSLException: handshake timed out
REQUEST	67		BBLevel2Service.png	1556280589537	1556280599720	KO	j.n.s.SSLException: handshake timed out
REQUEST	67		userJourney.png	1556280589538	1556280599723	KO	j.n.s.SSLException: handshake timed out
REQUEST	51		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280589640	1556280599735	OK	 
REQUEST	1		Business%20Context.png	1556280588771	1556280599841	KO	j.n.s.SSLException: handshake timed out
REQUEST	83		qualityTree.png	1556280598919	1556280599842	OK	 
REQUEST	1		BBLevel1.png	1556280588772	1556280599856	KO	j.n.s.SSLException: handshake timed out
REQUEST	1		userJourney.png	1556280588772	1556280599878	KO	j.n.s.SSLException: handshake timed out
REQUEST	23		BBLevel1.png	1556280588004	1556280600300	OK	 
REQUEST	10		BBLevel2Repository.png	1556280586815	1556280600304	OK	 
REQUEST	17		BBLevel2Service.png	1556280589978	1556280601137	KO	j.n.s.SSLException: handshake timed out
REQUEST	50		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280596121	1556280601203	OK	 
REQUEST	64		DesDesicions.png	1556280596794	1556280601639	OK	 
REQUEST	63		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280596842	1556280601937	OK	 
REQUEST	83		concepts.png	1556280597242	1556280601941	OK	 
REQUEST	44		Business%20Context.png	1556280586546	1556280602045	OK	 
REQUEST	11		DeploymentView.png	1556280591874	1556280602319	KO	j.n.s.SSLException: handshake timed out
REQUEST	68		userJourney.png	1556280576520	1556280602603	OK	 
REQUEST	23		BBLevel2Service.png	1556280588004	1556280602644	OK	 
REQUEST	18		concepts.png	1556280589619	1556280602807	OK	 
REQUEST	65		problems.png	1556280597554	1556280602940	OK	 
REQUEST	95		BBLevel2Repository.png	1556280583816	1556280603062	KO	j.n.s.SSLException: handshake timed out
REQUEST	30		Technical%20Context.png	1556280587420	1556280603135	OK	 
REQUEST	9		Technical%20Context.png	1556280587278	1556280603136	OK	 
REQUEST	45		BBLevel2Repository.png	1556280578477	1556280603643	OK	 
REQUEST	26		Technical%20Context.png	1556280589617	1556280603659	OK	 
REQUEST	44		Technical%20Context.png	1556280586546	1556280603662	OK	 
REQUEST	44		DeploymentView.png	1556280597794	1556280604382	OK	 
REQUEST	46		DesDesicions.png	1556280591515	1556280604406	OK	 
REQUEST	12		loginProcess.png	1556280576492	1556280604418	OK	 
REQUEST	82		request_3	1556280584120	1556280604481	OK	 
REQUEST	43		Technical%20Context.png	1556280583317	1556280604703	OK	 
REQUEST	35		request_3	1556280580758	1556280604704	OK	 
REQUEST	23		DeploymentView.png	1556280600300	1556280604904	OK	 
REQUEST	68		DesDesicions.png	1556280587898	1556280605058	OK	 
REQUEST	99		userJourney.png	1556280591935	1556280605098	KO	j.n.s.SSLException: handshake timed out
REQUEST	17		userJourney.png	1556280589978	1556280605099	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		Business%20Context.png	1556280594902	1556280605162	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		BBLevel2Service.png	1556280594903	1556280605196	KO	j.n.s.SSLException: handshake timed out
REQUEST	95		DesDesicions.png	1556280595173	1556280605532	KO	j.n.s.SSLException: handshake timed out
REQUEST	42		sendMessages.png	1556280594340	1556280605539	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280594903	1556280605542	KO	j.n.s.SSLException: handshake timed out
REQUEST	50		Business%20Context.png	1556280596119	1556280606122	KO	i.n.c.ConnectTimeoutException: connection timed out: raw.githubusercontent.com/151.101.132.133:443
REQUEST	50		Technical%20Context.png	1556280596119	1556280606126	KO	i.n.c.ConnectTimeoutException: connection timed out: raw.githubusercontent.com/151.101.132.133:443
REQUEST	50		BBLevel1.png	1556280596120	1556280606129	KO	i.n.c.ConnectTimeoutException: connection timed out: raw.githubusercontent.com/151.101.132.133:443
REQUEST	50		BBLevel2Service.png	1556280596120	1556280606130	KO	i.n.c.ConnectTimeoutException: connection timed out: raw.githubusercontent.com/151.101.132.133:443
REQUEST	50		BBLevel2Repository.png	1556280596120	1556280606131	KO	i.n.c.ConnectTimeoutException: connection timed out: raw.githubusercontent.com/151.101.132.133:443
REQUEST	93		Technical%20Context.png	1556280595055	1556280606296	KO	j.n.s.SSLException: handshake timed out
REQUEST	22		DesDesicions.png	1556280593222	1556280606398	KO	j.n.s.SSLException: handshake timed out
REQUEST	83		loginProcess.png	1556280596200	1556280606417	KO	j.n.s.SSLException: handshake timed out
REQUEST	83		LogoASW.png	1556280585981	1556280606542	OK	 
REQUEST	33		BBLevel2Repository.png	1556280576296	1556280606544	OK	 
REQUEST	26		LogoASW.png	1556280589617	1556280606625	OK	 
REQUEST	24		sendMessages.png	1556280595793	1556280607075	KO	j.n.s.SSLException: handshake timed out
REQUEST	24		DeploymentView.png	1556280595813	1556280607078	KO	j.n.s.SSLException: handshake timed out
REQUEST	45		BBLevel2Service.png	1556280578477	1556280607139	OK	 
REQUEST	95		BBLevel2Service.png	1556280583816	1556280607141	OK	 
REQUEST	17		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280589978	1556280607183	KO	j.n.s.SSLException: handshake timed out
REQUEST	26		loginProcess.png	1556280591116	1556280607357	OK	 
REQUEST	5		BBLevel2Repository.png	1556280586775	1556280607364	OK	 
REQUEST	3		Technical%20Context.png	1556280587420	1556280607384	OK	 
REQUEST	10		DeploymentView.png	1556280598036	1556280607444	OK	 
REQUEST	30		sendMessages.png	1556280594156	1556280607488	OK	 
REQUEST	4		concepts.png	1556280596275	1556280607587	OK	 
REQUEST	7		BBLevel2Repository.png	1556280584075	1556280607628	OK	 
REQUEST	30		DeploymentView.png	1556280597583	1556280607685	OK	 
REQUEST	64		DeploymentView.png	1556280588239	1556280607802	OK	 
REQUEST	4		loginProcess.png	1556280590950	1556280607803	OK	 
REQUEST	29		request_3	1556280580111	1556280607846	OK	 
REQUEST	35		BBLevel2Repository.png	1556280604707	1556280607859	OK	 
REQUEST	89		DesDesicions.png	1556280593854	1556280607962	OK	 
REQUEST	85		concepts.png	1556280578897	1556280608243	OK	 
REQUEST	19		BBLevel2Service.png	1556280596875	1556280608254	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		BBLevel2Repository.png	1556280594903	1556280608366	OK	 
REQUEST	13		BBLevel2Service.png	1556280583422	1556280608483	OK	 
REQUEST	13		BBLevel1.png	1556280583422	1556280608518	OK	 
REQUEST	45		userJourney.png	1556280578477	1556280608523	OK	 
REQUEST	35		LogoASW.png	1556280604705	1556280608706	OK	 
REQUEST	67		DeploymentView.png	1556280599720	1556280608707	OK	 
REQUEST	90		request_3	1556280607728	1556280608920	OK	 
REQUEST	51		Technical%20Context.png	1556280589639	1556280608937	KO	j.n.s.SSLException: handshake timed out
REQUEST	51		BBLevel1.png	1556280589639	1556280608939	KO	j.n.s.SSLException: handshake timed out
REQUEST	51		userJourney.png	1556280589640	1556280608945	KO	j.n.s.SSLException: handshake timed out
REQUEST	92		sendMessages.png	1556280598858	1556280609083	KO	j.n.s.SSLException: handshake timed out
REQUEST	4		DesDesicions.png	1556280599277	1556280609104	OK	 
REQUEST	65		loginProcess.png	1556280590595	1556280609105	OK	 
REQUEST	64		qualityTree.png	1556280601639	1556280609127	OK	 
REQUEST	63		Business%20Context.png	1556280596842	1556280609325	OK	 
REQUEST	80		Technical%20Context.png	1556280587021	1556280609748	OK	 
REQUEST	43		Business%20Context.png	1556280583317	1556280609799	OK	 
REQUEST	19		LogoASW.png	1556280596875	1556280609807	OK	 
REQUEST	4		problems.png	1556280607803	1556280609807	OK	 
REQUEST	10		DesDesicions.png	1556280607444	1556280610049	OK	 
REQUEST	29		LogoASW.png	1556280607847	1556280610120	OK	 
REQUEST	7		sendMessages.png	1556280589372	1556280610208	OK	 
REQUEST	5		sendMessages.png	1556280596217	1556280610262	OK	 
REQUEST	42		BBLevel2Repository.png	1556280584231	1556280610521	OK	 
REQUEST	44		DesDesicions.png	1556280603662	1556280610525	OK	 
REQUEST	4		sendMessages.png	1556280594836	1556280610543	OK	 
REQUEST	24		BBLevel2Service.png	1556280582614	1556280610545	OK	 
REQUEST	20		concepts.png	1556280589977	1556280610567	OK	 
REQUEST	10		loginProcess.png	1556280598022	1556280610646	OK	 
REQUEST	35		Technical%20Context.png	1556280604706	1556280610765	OK	 
REQUEST	40		concepts.png	1556280577789	1556280610930	OK	 
REQUEST	43		sendMessages.png	1556280598520	1556280610969	OK	 
REQUEST	35		loginProcess.png	1556280607859	1556280610971	OK	 
REQUEST	63		Technical%20Context.png	1556280596842	1556280610982	OK	 
REQUEST	1		loginProcess.png	1556280599842	1556280611018	KO	j.n.s.SSLException: handshake timed out
REQUEST	1		sendMessages.png	1556280599857	1556280611021	KO	j.n.s.SSLException: handshake timed out
REQUEST	93		Business%20Context.png	1556280595054	1556280611036	KO	j.n.s.SSLException: handshake timed out
REQUEST	67		sendMessages.png	1556280599697	1556280611039	OK	 
REQUEST	93		BBLevel1.png	1556280595055	1556280611039	KO	j.n.s.SSLException: handshake timed out
REQUEST	93		BBLevel2Repository.png	1556280595055	1556280611042	KO	j.n.s.SSLException: handshake timed out
REQUEST	93		BBLevel2Service.png	1556280595055	1556280611045	KO	j.n.s.SSLException: handshake timed out
REQUEST	30		LogoASW.png	1556280587419	1556280611047	OK	 
REQUEST	90		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280608921	1556280611105	OK	 
REQUEST	34		concepts.png	1556280591721	1556280611206	OK	 
REQUEST	42		LogoASW.png	1556280584230	1556280611209	OK	 
REQUEST	26		DeploymentView.png	1556280607357	1556280611288	OK	 
REQUEST	81		request_3	1556280605389	1556280611299	OK	 
REQUEST	89		qualityTree.png	1556280607962	1556280611309	OK	 
REQUEST	83		BBLevel1.png	1556280585981	1556280611339	OK	 
REQUEST	90		LogoASW.png	1556280608920	1556280611825	OK	 
REQUEST	5		DeploymentView.png	1556280607365	1556280611888	OK	 
REQUEST	90		BBLevel2Service.png	1556280608921	1556280611964	OK	 
REQUEST	7		DesDesicions.png	1556280607628	1556280611986	OK	 
REQUEST	91		Business%20Context.png	1556280580356	1556280612018	OK	 
REQUEST	69		DesDesicions.png	1556280598118	1556280612020	OK	 
REQUEST	70		DeploymentView.png	1556280595202	1556280612020	OK	 
REQUEST	29		Technical%20Context.png	1556280607848	1556280612025	OK	 
REQUEST	64		problems.png	1556280607802	1556280612025	OK	 
REQUEST	73		concepts.png	1556280588900	1556280612044	OK	 
REQUEST	45		concepts.png	1556280603644	1556280612129	OK	 
REQUEST	29		BBLevel1.png	1556280607848	1556280612200	OK	 
REQUEST	95		problems.png	1556280605537	1556280612201	OK	 
REQUEST	1		BBLevel2Service.png	1556280588772	1556280612208	OK	 
REQUEST	29		Business%20Context.png	1556280607848	1556280612209	OK	 
REQUEST	19		BBLevel1.png	1556280596875	1556280612224	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		BBLevel2Repository.png	1556280596875	1556280612226	KO	j.n.s.SSLException: handshake timed out
REQUEST	81		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280611301	1556280612288	OK	 
REQUEST	90		BBLevel2Repository.png	1556280608921	1556280612342	OK	 
REQUEST	82		LogoASW.png	1556280604497	1556280612386	OK	 
REQUEST	7		userJourney.png	1556280584076	1556280612481	OK	 
REQUEST	29		BBLevel2Repository.png	1556280607849	1556280612503	OK	 
REQUEST	67		qualityTree.png	1556280608707	1556280613067	OK	 
REQUEST	81		LogoASW.png	1556280611300	1556280613106	OK	 
REQUEST	67		DesDesicions.png	1556280599724	1556280613122	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		sendMessages.png	1556280605202	1556280613187	OK	 
REQUEST	35		BBLevel2Service.png	1556280604706	1556280613187	OK	 
REQUEST	63		LogoASW.png	1556280596841	1556280613205	OK	 
REQUEST	3		DesDesicions.png	1556280607384	1556280613225	OK	 
REQUEST	3		loginProcess.png	1556280588720	1556280613567	OK	 
REQUEST	67		concepts.png	1556280599722	1556280613731	OK	 
REQUEST	24		LogoASW.png	1556280582613	1556280613909	OK	 
REQUEST	21		request_3	1556280604118	1556280613942	OK	 
REQUEST	82		BBLevel1.png	1556280604497	1556280614049	OK	 
REQUEST	26		sendMessages.png	1556280603659	1556280614122	OK	 
REQUEST	35		DeploymentView.png	1556280610971	1556280614129	OK	 
REQUEST	99		LogoASW.png	1556280591933	1556280614205	OK	 
REQUEST	80		loginProcess.png	1556280595235	1556280614249	OK	 
REQUEST	82		Business%20Context.png	1556280604497	1556280614724	KO	j.n.s.SSLException: handshake timed out
REQUEST	82		Technical%20Context.png	1556280604497	1556280614726	KO	j.n.s.SSLException: handshake timed out
REQUEST	82		BBLevel2Service.png	1556280604497	1556280614727	KO	j.n.s.SSLException: handshake timed out
REQUEST	82		BBLevel2Repository.png	1556280604497	1556280614728	KO	j.n.s.SSLException: handshake timed out
REQUEST	82		userJourney.png	1556280604497	1556280614729	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		BBLevel1.png	1556280594903	1556280614764	OK	 
REQUEST	70		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280584919	1556280614765	OK	 
REQUEST	90		BBLevel1.png	1556280608921	1556280614769	OK	 
REQUEST	62		request_3	1556280604362	1556280614844	OK	 
REQUEST	16		qualityTree.png	1556280599682	1556280614924	OK	 
REQUEST	35		sendMessages.png	1556280610765	1556280615010	OK	 
REQUEST	34		problems.png	1556280611206	1556280615046	OK	 
REQUEST	89		problems.png	1556280611309	1556280615046	OK	 
REQUEST	60		sendMessages.png	1556280599504	1556280615062	OK	 
REQUEST	42		BBLevel2Service.png	1556280584231	1556280615063	OK	 
REQUEST	17		LogoASW.png	1556280589977	1556280615068	OK	 
REQUEST	21		LogoASW.png	1556280613942	1556280615231	OK	 
REQUEST	24		problems.png	1556280610545	1556280615302	OK	 
REQUEST	18		sendMessages.png	1556280587757	1556280615328	OK	 
REQUEST	82		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280604497	1556280615400	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		DeploymentView.png	1556280608366	1556280615469	OK	 
REQUEST	10		Business%20Context.png	1556280586815	1556280615485	OK	 
REQUEST	20		DeploymentView.png	1556280585073	1556280615504	OK	 
REQUEST	44		loginProcess.png	1556280590599	1556280615648	OK	 
REQUEST	35		Business%20Context.png	1556280604706	1556280615746	KO	j.n.s.SSLException: handshake timed out
REQUEST	15		BBLevel2Repository.png	1556280585160	1556280615747	OK	 
REQUEST	35		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280604707	1556280615901	KO	j.n.s.SSLException: handshake timed out
REQUEST	39		LogoASW.png	1556280594902	1556280615949	OK	 
REQUEST	35		DesDesicions.png	1556280614129	1556280615988	OK	 
REQUEST	21		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556280613944	1556280616030	OK	 
REQUEST	30		qualityTree.png	1556280607685	1556280616045	OK	 
REQUEST	45		problems.png	1556280612129	1556280616142	OK	 
REQUEST	9		Business%20Context.png	1556280587278	1556280616447	OK	 
REQUEST	71		request_3	1556280585368	1556280616562	OK	 
REQUEST	46		concepts.png	1556280591474	1556280616563	OK	 
REQUEST	61		BBLevel2Service.png	1556280584840	1556280616804	OK	 
REQUEST	29		sendMessages.png	1556280612200	1556280616806	OK	 
